Year;Month;day;hour;Flow (m³/s);Temp (C);ET (mm/day);Prec (mm/h)
93;9;26;0;0.25;9.13;1.728;0
93;9;26;1;0.25;3.146;1.728;0
93;9;26;2;0.25;4.283;1.728;0
93;9;26;3;0.25;5.913;0.975;0
93;9;26;4;0.25;5.82;0.975;0
93;9;26;5;0.25;5.027;0.975;0
93;9;26;6;0.25;4.037;0.975;0
93;9;26;7;0.25;5.418;0.975;0
93;9;26;8;0.25;8.87;0.975;0
93;9;26;9;0.25;9.49;0.975;0
93;9;26;10;0.25;10.03;1.728;0
93;9;26;11;0.25;10.51;1.728;0
93;9;26;12;0.25;11.52;1.728;0
93;9;26;13;0.25;12.83;1.728;0
93;9;26;14;0.2485;13.42;1.728;0
93;9;26;15;0.244;13.15;1.728;0
93;9;26;16;0.244;12.45;1.728;0
93;9;26;17;0.2415;12.09;1.728;0
93;9;26;18;0.239;10.93;1.728;0
93;9;26;19;0.24025;9.39;1.728;0
93;9;26;20;0.244;8.77;1.728;0
93;9;26;21;0.244;7.5;1.728;0
93;9;26;22;0.247;9.36;1.728;0
93;9;26;23;0.25;9.07;0.975;0
93;9;27;0;0.25;7.83;0.975;0
93;9;27;1;0.25;8.03;0.975;0
93;9;27;2;0.25;4.814;0.975;0
93;9;27;3;0.25;4.819;0.961;0
93;9;27;4;0.25;6.028;0.961;0
93;9;27;5;0.25;6.243;0.961;0
93;9;27;6;0.25;6.69;0.961;0
93;9;27;7;0.25;7.04;0.961;0
93;9;27;8;0.25;8.91;0.961;0
93;9;27;9;0.25125;10.2;0.961;0
93;9;27;10;0.25125;10.89;0.975;0
93;9;27;11;0.25;10.95;0.975;0
93;9;27;12;0.25;11.7;0.975;0
93;9;27;13;0.2485;12.26;0.975;0
93;9;27;14;0.244;11.35;0.975;0
93;9;27;15;0.24275;11.66;0.975;0
93;9;27;16;0.239;11.56;0.975;0
93;9;27;17;0.239;11.19;0.975;0
93;9;27;18;0.23525;10.08;0.975;0
93;9;27;19;0.247;9.4;0.975;0
93;9;27;20;0.27725;9.02;0.975;0.031746032
93;9;27;21;0.283;8.75;0.975;0.031746032
93;9;27;22;0.2785;8.18;0.975;0.142857143
93;9;27;23;0.277;8;0.961;0.047619048
93;9;28;0;0.27575;10.9;0.961;0.015873016
93;9;28;1;0.272;7.58;0.961;0.142857143
93;9;28;2;0.272;7.44;0.961;0.126984127
93;9;28;3;0.266;7.25;1.096;0.174603175
93;9;28;4;0.26475;7.22;1.096;0.015873016
93;9;28;5;0.261;7.4;1.096;0.031746032
93;9;28;6;0.261;7.46;1.096;0.222222222
93;9;28;7;0.2565;7.64;1.096;0.301587302
93;9;28;8;0.25375;8.05;1.096;0.603174603
93;9;28;9;0.25;8.51;1.096;0.523809524
93;9;28;10;0.25;9.45;0.961;0.047619048
93;9;28;11;0.25;11.19;0.961;0
93;9;28;12;0.2525;12.02;0.961;0
93;9;28;13;0.255;14.7;0.961;0
93;9;28;14;0.255;15.08;0.961;0
93;9;28;15;0.255;14.41;0.961;0
93;9;28;16;0.25;14.41;0.961;0
93;9;28;17;0.25;13.83;0.961;0
93;9;28;18;0.25;11.7;0.961;0
93;9;28;19;0.25;11.57;0.961;0
93;9;28;20;0.25375;11.17;0.961;0
93;9;28;21;0.255;9.09;0.961;0.015873016
93;9;28;22;0.255;9.91;0.961;0.174603175
93;9;28;23;0.255;10.69;1.096;0
93;9;29;0;0.255;6.634;1.096;0.015873016
93;9;29;1;0.255;11.66;1.096;0.079365079
93;9;29;2;0.255;11.67;1.096;0.063492063
93;9;29;3;0.255;11.25;1.02;0
93;9;29;4;0.2595;10.93;1.02;0
93;9;29;5;0.261;11.04;1.02;0.031746032
93;9;29;6;0.2595;10.2;1.02;0
93;9;29;7;0.261;10.05;1.02;0
93;9;29;8;0.261;11.41;1.02;0.015873016
93;9;29;9;0.261;13.15;1.02;0
93;9;29;10;0.2565;13.93;1.096;0
93;9;29;11;0.255;13.86;1.096;0
93;9;29;12;0.255;13.9;1.096;0
93;9;29;13;0.25;14.31;1.096;0.015873016
93;9;29;14;0.25;13.84;1.096;0
93;9;29;15;0.2455;13.59;1.096;0.253968254
93;9;29;16;0.2595;12.76;1.096;2.015873016
93;9;29;17;0.2875;11.33;1.096;0.507936508
93;9;29;18;0.292;11.1;1.096;0.476190476
93;9;29;19;0.2775;11.32;1.096;0.047619048
93;9;29;20;0.258;11.89;1.096;0.031746032
93;9;29;21;0.24025;8.86;1.096;0
93;9;29;22;0.2295;8.02;1.096;0
93;9;29;23;0.223;7.22;1.02;0.015873016
93;9;30;0;0.223;6.079;1.02;0
93;9;30;1;0.2295;4.69;1.02;0
93;9;30;2;0.2365;3.797;1.02;0.603174603
93;9;30;3;0.2455;7.32;0.187;0.111111111
93;9;30;4;0.25125;6.873;0.187;0.857142857
93;9;30;5;0.255;8.34;0.187;0.317460317
93;9;30;6;0.2565;7.22;0.187;0.714285714
93;9;30;7;0.2595;8.99;0.187;0.80952381
93;9;30;8;0.28325;9.65;0.187;3.26984127
93;9;30;9;0.30175;10.36;0.187;3.666666667
93;9;30;10;0.305;9.96;1.02;8.761904762
93;9;30;11;0.3225;9.91;1.02;0.396825397
93;9;30;12;0.324;12.07;1.02;0.761904762
93;9;30;13;0.3345;11.84;1.02;0.650793651
93;9;30;14;0.345;10.69;1.02;2.698412698
93;9;30;15;0.4245;10.98;1.02;8.079365079
93;9;30;16;0.53575;10.04;1.02;2.904761905
93;9;30;17;0.6505;9.67;1.02;0.380952381
93;9;30;18;0.81725;9.2;1.02;0.015873016
93;9;30;19;0.96425;7.11;1.02;0
93;9;30;20;1.1505;7.38;1.02;0.015873016
93;9;30;21;1.6585;7.92;1.02;0
93;9;30;22;2.3365;6.313;1.02;0
93;9;30;23;3.78725;5.514;0.187;0.031746032
93;10;1;0;4.6265;6.05;0.187;0.003174603
93;10;1;1;4.4715;6.186;1.617;0.003174603
93;10;1;2;3.986;4.141;0.703;0.003174603
93;10;1;3;3.46525;5.903;0.765;0
93;10;1;4;3.02375;5.935;0.731;0.00952381
93;10;1;5;2.6555;6.341;1.49;0
93;10;1;6;2.39375;6.871;0.809;0.088888889
93;10;1;7;2.198;7.7;1.205;0
93;10;1;8;2.03175;8.91;1.38;0
93;10;1;9;1.8965;10.04;1.252;0
93;10;1;10;1.784;9.14;1.617;0
93;10;1;11;1.684;12.33;1.617;0.203174603
93;10;1;12;1.59325;12.91;1.617;0.168253968
93;10;1;13;1.4925;12.86;0.703;0.358730159
93;10;1;14;1.315;12.79;0.703;0.012698413
93;10;1;15;1.2155;12.9;0.703;0
93;10;1;16;1.2515;12.23;0.703;0
93;10;1;17;1.28525;12.1;0.703;0
93;10;1;18;1.302;13.02;0.703;0
93;10;1;19;1.3045;14.61;0.703;0
93;10;1;20;1.27325;11.95;0.703;0
93;10;1;21;1.254;8.64;0.703;0
93;10;1;22;1.2345;8.12;0.703;0
93;10;1;23;1.24175;8.5;0.765;0
93;10;2;0;1.295;3.262;0.896;0.003174603
93;10;2;1;1.327;6.904;0.918;0.003174603
93;10;2;2;1.317;6.576;1.251;0.00952381
93;10;2;3;1.28775;6.109;0.572;0.003174603
93;10;2;4;1.25375;6.252;0.635;0
93;10;2;5;1.2155;8;0.472;0.098412698
93;10;2;6;1.18;8.4;1.05;0.044444444
93;10;2;7;1.14975;8.36;0.418;0.012698413
93;10;2;8;1.11475;9.61;0.782;0
93;10;2;9;1.08475;10.06;0.251;0
93;10;2;10;1.05975;11.32;0.918;0
93;10;2;11;1.03275;12.18;0.918;0
93;10;2;12;1.0035;12.88;0.918;0
93;10;2;13;0.98175;12.95;1.251;0
93;10;2;14;0.96175;13.89;1.251;0
93;10;2;15;0.94;12.79;1.251;0
93;10;2;16;0.929;12.13;1.251;0
93;10;2;17;0.9355;11.79;1.251;0
93;10;2;18;0.96175;9.93;1.251;0
93;10;2;19;0.96625;7.71;1.251;0
93;10;2;20;0.95275;6.223;1.251;0
93;10;2;21;0.929;4.902;1.251;0
93;10;2;22;0.9075;3.861;1.251;0
93;10;2;23;0.88425;3.205;0.572;0
93;10;3;0;0.8565;9.02;0.83;0
93;10;3;1;0.842;4.584;0.393;0
93;10;3;2;0.823;4.749;0.389;0
93;10;3;3;0.8045;4.078;0.775;0
93;10;3;4;0.786;5.142;0.775;0
93;10;3;5;0.77;6.584;0.775;0
93;10;3;6;0.754;7.04;0.775;0
93;10;3;7;0.738;7.47;0.775;0
93;10;3;8;0.728;9.37;0.775;0
93;10;3;9;0.72;12.43;0.775;0
93;10;3;10;0.706;13.67;0.393;0
93;10;3;11;0.694;13.33;0.393;0
93;10;3;12;0.6865;14.52;0.393;0
93;10;3;13;0.677;14.58;0.389;0
93;10;3;14;0.69025;14.44;0.389;0
93;10;3;15;0.6865;16.42;0.389;0
93;10;3;16;0.64575;14.5;0.389;0
93;10;3;17;0.629;13.43;0.389;0.038095238
93;10;3;18;0.629;11.9;0.389;0.031746032
93;10;3;19;0.629;12.43;0.389;0.111111111
93;10;3;20;0.629;12.86;0.389;0.203174603
93;10;3;21;0.621;13.75;0.389;0.457142857
93;10;3;22;0.621;11.78;0.389;0.015873016
93;10;3;23;0.612;11.06;0.775;0
93;10;4;0;0.606;11.51;0.775;0
93;10;4;1;0.606;9.65;0.775;0.003174603
93;10;4;2;0.599;9.81;0.775;0.006349206
93;10;4;3;0.606;9.62;1.362;0
93;10;4;4;0.61375;7.37;1.362;0.012698413
93;10;4;5;0.6325;9.37;1.362;0.003174603
93;10;4;6;0.642;6.567;1.362;0.006349206
93;10;4;7;0.636;6.091;1.362;0
93;10;4;8;0.629;8.88;1.362;0
93;10;4;9;0.65175;12.93;1.362;0
93;10;4;10;0.734;13.72;0.775;0
93;10;4;11;0.8045;14.41;0.775;0.092063492
93;10;4;12;0.825;13.48;0.775;0.06984127
93;10;4;13;0.827;14.47;0.775;0
93;10;4;14;0.819;15.14;0.775;0
93;10;4;15;0.80225;15.07;0.775;0.003174603
93;10;4;16;0.784;14.45;0.775;0
93;10;4;17;0.772;13.01;0.775;0
93;10;4;18;0.758;11.65;0.775;0.006349206
93;10;4;19;0.748;11.61;0.775;0.019047619
93;10;4;20;0.736;11.18;0.775;0
93;10;4;21;0.726;10.34;0.775;0
93;10;4;22;0.714;9.58;0.775;0.063492063
93;10;4;23;0.706;10.15;1.362;0.022222222
93;10;5;0;0.698;10.16;1.362;0.031746032
93;10;5;1;0.704;11.71;1.362;0.038095238
93;10;5;2;0.716;11.93;1.362;0.050793651
93;10;5;3;0.722;12.08;1.206;0.4
93;10;5;4;0.722;11.93;1.206;0.025396825
93;10;5;5;0.714;11.96;1.206;0.076190476
93;10;5;6;0.71;12.45;1.206;0.196825397
93;10;5;7;0.742;12.67;1.206;2.092063492
93;10;5;8;0.79875;10.66;1.206;1.073015873
93;10;5;9;0.8355;11.6;1.206;0.174603175
93;10;5;10;0.8885;13.28;1.362;0.13015873
93;10;5;11;1.0355;13.77;1.362;0.06031746
93;10;5;12;1.386;13.78;1.362;0.095238095
93;10;5;13;1.8435;15.54;1.362;0
93;10;5;14;3.037;15.63;1.362;0
93;10;5;15;5.80475;16.04;1.362;0
93;10;5;16;7.12025;15.21;1.362;0.142857143
93;10;5;17;7.87175;13.82;1.362;0.577777778
93;10;5;18;7.96475;11.8;1.362;0.212698413
93;10;5;19;7.72825;11.15;1.362;0.142857143
93;10;5;20;7.5345;10.14;1.362;0.177777778
93;10;5;21;7.402;10.33;1.362;0.450793651
93;10;5;22;6.487;11.08;1.362;0.022222222
93;10;5;23;5.52075;10.56;1.206;0.006349206
93;10;6;0;5.33825;10.1;1.206;0.076190476
93;10;6;1;6.016;10.24;1.206;0.003174603
93;10;6;2;6.9485;9.86;1.206;0.003174603
93;10;6;3;7.4715;9.21;0.388;0.050793651
93;10;6;4;7.62625;9.95;0.388;0.171428571
93;10;6;5;7.54375;11.06;0.388;1.2
93;10;6;6;7.16025;11.05;0.388;1.041269841
93;10;6;7;6.51;11.32;0.388;0.174603175
93;10;6;8;5.997;12.14;0.388;0.06031746
93;10;6;9;6.0905;12.7;0.388;1.546031746
93;10;6;10;6.67325;11.4;1.206;0.047619048
93;10;6;11;8.18875;12.74;1.206;0.006349206
93;10;6;12;10.92075;14.05;1.206;0.158730159
93;10;6;13;13.65275;11.85;1.206;0.126984127
93;10;6;14;15.5185;11.67;1.206;0.492063492
93;10;6;15;16.54325;12.03;1.206;0.050793651
93;10;6;16;17.542;11.68;1.206;0.187301587
93;10;6;17;18.46725;11.45;1.206;0.104761905
93;10;6;18;18.475;10.9;1.206;0.003174603
93;10;6;19;17.378;9.85;1.206;0.133333333
93;10;6;20;15.46;9.66;1.206;0.006349206
93;10;6;21;13.4595;9.32;1.206;0
93;10;6;22;11.885;8.61;1.206;0
93;10;6;23;10.63275;9.43;0.388;0
93;10;7;0;9.5935;8.82;0.388;0.025396825
93;10;7;1;8.7395;10.27;0.388;0
93;10;7;2;8.029;9.66;0.388;0.022222222
93;10;7;3;7.43375;9.62;1.467;0
93;10;7;4;6.92025;8.65;1.467;0
93;10;7;5;6.45475;8.12;1.467;0
93;10;7;6;6.02425;5.658;1.467;0.003174603
93;10;7;7;5.6625;4.548;1.467;0.003174603
93;10;7;8;5.32075;8.57;1.467;0
93;10;7;9;5.02125;10.55;1.467;0
93;10;7;10;4.763;12.1;0.388;0
93;10;7;11;4.5305;12.21;0.388;0.019047619
93;10;7;12;4.31175;13.23;0.388;0
93;10;7;13;4.112;13.49;0.388;0
93;10;7;14;3.969;13.47;0.388;0
93;10;7;15;3.82975;12.7;0.388;0.006349206
93;10;7;16;3.6195;12.58;0.388;0.003174603
93;10;7;17;3.45175;10.76;0.388;0
93;10;7;18;3.3195;8.48;0.388;0
93;10;7;19;3.194;6.282;0.388;0
93;10;7;20;3.08225;5.736;0.388;0
93;10;7;21;2.97675;5.672;0.388;0.003174603
93;10;7;22;2.85175;5.556;0.388;0.003174603
93;10;7;23;2.5685;7.61;1.467;0
93;10;8;0;2.5235;10.41;1.467;0
93;10;8;1;2.6155;8.76;1.467;0.006349206
93;10;8;2;2.5805;8.02;1.467;0.012698413
93;10;8;3;2.5285;8.4;0.442;0.352380952
93;10;8;4;2.484;9.5;0.442;0.022222222
93;10;8;5;2.445;8.59;0.442;0.003174603
93;10;8;6;2.40075;8.85;0.442;0.003174603
93;10;8;7;2.37175;9.5;0.442;0
93;10;8;8;2.347;10.81;0.442;0.219047619
93;10;8;9;2.374;10.6;0.442;1.831746032
93;10;8;10;2.418;10.57;1.467;0.146031746
93;10;8;11;2.53125;11.7;1.467;0
93;10;8;12;2.9035;13.1;1.467;0
93;10;8;13;3.38075;13.1;1.467;0.015873016
93;10;8;14;4.072;14.06;1.467;0
93;10;8;15;4.52725;13.57;1.467;0.133333333
93;10;8;16;5.0405;12;1.467;0.276190476
93;10;8;17;6.115;11.8;1.467;0.374603175
93;10;8;18;6.47575;11.73;1.467;0.114285714
93;10;8;19;6.3265;11.32;1.467;0.003174603
93;10;8;20;6;10.51;1.467;0.038095238
93;10;8;21;5.7455;10.34;1.467;0.00952381
93;10;8;22;5.60575;10.28;1.467;0.079365079
93;10;8;23;5.61775;10.3;0.442;0.079365079
93;10;9;0;5.87125;8.88;0.442;0.165079365
93;10;9;1;6.21425;10.8;0.442;0.393650794
93;10;9;2;6.381;10.38;0.442;0.126984127
93;10;9;3;6.357;10.72;1.424;0.317460317
93;10;9;4;6.38125;10.45;1.424;0.028571429
93;10;9;5;6.482;9.36;1.424;0
93;10;9;6;6.6385;8.37;1.424;0.006349206
93;10;9;7;7.214;6.898;1.424;0
93;10;9;8;8.09375;8.69;1.424;0.003174603
93;10;9;9;8.933;11.71;1.424;0
93;10;9;10;9.40575;13.68;0.442;0.006349206
93;10;9;11;9.21;13.45;0.442;0.015873016
93;10;9;12;8.54675;14.05;0.442;0.053968254
93;10;9;13;7.735;14.86;0.442;0.015873016
93;10;9;14;7.023;15.3;0.442;0.057142857
93;10;9;15;6.4365;14.64;0.442;0.095238095
93;10;9;16;5.961;13.49;0.442;0.025396825
93;10;9;17;5.56475;12.39;0.442;0
93;10;9;18;5.26225;10.43;0.442;0
93;10;9;19;5.01575;8.93;0.442;0
93;10;9;20;4.66925;7.29;0.442;0
93;10;9;21;4.40425;8.06;0.442;0
93;10;9;22;4.206;8.22;0.442;0
93;10;9;23;4.0185;6.78;1.424;0
93;10;10;0;3.85725;12.07;1.424;0
93;10;10;1;3.69475;6.862;1.424;0
93;10;10;2;3.57925;6.909;1.424;0
93;10;10;3;3.486;8.84;1.617;0
93;10;10;4;3.3905;8.78;1.617;0
93;10;10;5;3.2935;9.77;1.617;0
93;10;10;6;3.2095;8.8;1.617;0.003174603
93;10;10;7;3.129;8.35;1.617;0
93;10;10;8;3.0565;8.16;1.617;0.003174603
93;10;10;9;2.9895;10.76;1.617;0
93;10;10;10;2.93075;13.37;1.617;0
93;10;10;11;2.86975;14.31;1.617;0
93;10;10;12;2.73325;15.77;1.617;0
93;10;10;13;2.52125;16.14;1.617;0
93;10;10;14;2.6205;14.91;1.617;0.019047619
93;10;10;15;2.648;15.28;1.617;0
93;10;10;16;2.6105;14.53;1.617;0
93;10;10;17;2.553;12.73;1.617;0
93;10;10;18;2.514;10.39;1.617;0
93;10;10;19;2.47175;10.91;1.617;0
93;10;10;20;2.42525;11.5;1.617;0
93;10;10;21;2.38625;12.02;1.617;0
93;10;10;22;2.34725;12.23;1.617;0.206349206
93;10;10;23;2.3205;12.03;1.617;0.393650794
93;10;11;0;2.29875;9.14;1.617;0.552380952
93;10;11;1;2.2625;12.33;1.617;0.015873016
93;10;11;2;2.24325;12.91;1.617;0.031746032
93;10;11;3;2.236;12.86;0.703;0.006349206
93;10;11;4;2.246;12.79;0.703;0
93;10;11;5;2.255;12.9;0.703;0
93;10;11;6;2.255;12.23;0.703;0
93;10;11;7;2.265;12.1;0.703;0
93;10;11;8;2.2795;13.02;0.703;0.006349206
93;10;11;9;2.294;14.61;0.703;0
93;10;11;10;2.3015;15.92;1.617;0
93;10;11;11;2.33025;15.27;1.617;0.003174603
93;10;11;12;2.367;15.51;1.617;0
93;10;11;13;2.29175;15.81;1.617;0.028571429
93;10;11;14;2.24825;15.21;1.617;0.336507937
93;10;11;15;2.289;14.14;1.617;2.501587302
93;10;11;16;2.35675;13.26;1.617;1.453968254
93;10;11;17;2.4745;13.21;1.617;0.034920635
93;10;11;18;2.74125;12.83;1.617;0.028571429
93;10;11;19;3.411;12.72;1.617;0.006349206
93;10;11;20;4.24625;12.39;1.617;0.006349206
93;10;11;21;5.13625;11.99;1.617;0.006349206
93;10;11;22;6.69575;11.4;1.617;0.006349206
93;10;11;23;8.441;11.01;0.703;0.003174603
93;10;12;0;9.303;11.95;0.703;0.003174603
93;10;12;1;9.144;8.64;0.703;0.003174603
93;10;12;2;8.378;8.12;0.703;0.003174603
93;10;12;3;7.548;8.5;0.765;0
93;10;12;4;6.815;8.41;0.765;0.003174603
93;10;12;5;6.22675;8.07;0.765;0.114285714
93;10;12;6;5.75775;8.82;0.765;0.00952381
93;10;12;7;5.38225;8.98;0.765;0.015873016
93;10;12;8;5.0705;10.17;0.765;0
93;10;12;9;4.80275;11.69;0.765;0.003174603
93;10;12;10;4.58675;12.83;0.703;0
93;10;12;11;4.404;15.31;0.703;0.003174603
93;10;12;12;4.242;15.13;0.703;0.003174603
93;10;12;13;4.08725;16.3;0.703;0.012698413
93;10;12;14;3.95525;15.6;0.703;0
93;10;12;15;3.868;15.06;0.703;0.038095238
93;10;12;16;3.72975;14.56;0.703;0.00952381
93;10;12;17;3.58225;13.65;0.703;0.295238095
93;10;12;18;3.47275;12.86;0.703;0.225396825
93;10;12;19;3.3905;12.39;0.703;0.438095238
93;10;12;20;3.33525;12.1;0.703;1.111111111
93;10;12;21;3.309;11.95;0.703;0.368253968
93;10;12;22;3.29575;11.58;0.703;0.26984127
93;10;12;23;3.3855;11.71;0.882;1.247619048
93;10;13;0;3.9245;7.07;0.765;1.80952381
93;10;13;1;4.81625;11.73;0.765;1.447619048
93;10;13;2;6.2135;11.82;0.765;2.787301587
93;10;13;3;8.79225;11.33;0.731;2.26984127
93;10;13;4;12.5645;11.11;0.731;1.885714286
93;10;13;5;17.87475;10.5;0.731;0.593650794
93;10;13;6;24.8935;9.74;0.731;0.003174603
93;10;13;7;32.601;9.46;0.731;0
93;10;13;8;39.47575;9.57;0.731;0.003174603
93;10;13;9;45.82275;9.66;0.731;0
93;10;13;10;51.0645;9.82;0.765;0.003174603
93;10;13;11;55.5795;10.15;0.765;0
93;10;13;12;58.555;10.03;0.765;0
93;10;13;13;59.38425;9.4;0.765;0
93;10;13;14;57.843;8.83;0.765;0
93;10;13;15;53.61825;9.07;0.765;0
93;10;13;16;46.6645;8.8;0.765;0.063492063
93;10;13;17;36.86925;8.62;0.765;0
93;10;13;18;26.132;8.14;0.765;0
93;10;13;19;18.56525;7.8;0.765;0
93;10;13;20;14.761;7.52;0.765;0
93;10;13;21;12.816;6.897;0.765;0.003174603
93;10;13;22;11.524;6.55;0.765;0.003174603
93;10;13;23;10.60475;7.06;0.731;0
93;10;14;0;9.895;5.935;0.731;0
93;10;14;1;9.29625;7.14;0.731;0
93;10;14;2;8.7295;7.05;0.731;0
93;10;14;3;8.219;6.81;1.49;0
93;10;14;4;7.76025;6.431;1.49;0
93;10;14;5;7.367;6.212;1.49;0
93;10;14;6;7.01325;6.039;1.49;0
93;10;14;7;6.70625;5.715;1.49;0
93;10;14;8;6.4425;6.427;1.49;0
93;10;14;9;6.187;7.2;1.49;0
93;10;14;10;5.949;8.37;0.731;0
93;10;14;11;5.562;8.93;0.731;0
93;10;14;12;5.29175;9.79;0.731;0
93;10;14;13;5.26225;9.25;0.731;0
93;10;14;14;5.143;9.9;0.731;0.003174603
93;10;14;15;4.97225;9.9;0.731;0.00952381
93;10;14;16;4.8115;9.9;0.731;0
93;10;14;17;4.66325;9.9;0.731;0
93;10;14;18;4.55575;9.9;0.731;0
93;10;14;19;4.3815;9.9;0.731;0
93;10;14;20;4.24775;7.05;0.731;0
93;10;14;21;4.123;7.05;0.731;0
93;10;14;22;4.013;7.05;0.731;0
93;10;14;23;3.90875;7.05;1.49;0
93;10;15;0;3.8055;6.341;1.49;0
93;10;15;1;3.727;6.341;1.49;0
93;10;15;2;3.6435;6.341;1.49;0
93;10;15;3;3.56325;6.341;0.809;0
93;10;15;4;3.4995;6.341;0.809;0
93;10;15;5;3.42525;6.341;0.809;0
93;10;15;6;3.359;6.341;0.809;0
93;10;15;7;3.2985;6.341;0.809;0.022222222
93;10;15;8;3.233;6.341;0.809;0.00952381
93;10;15;9;3.16775;6.341;0.809;0.006349206
93;10;15;10;3.11075;6.341;1.49;0
93;10;15;11;3.0645;6.341;1.49;0
93;10;15;12;3.0125;6.341;1.49;0
93;10;15;13;2.95375;6.341;1.49;0
93;10;15;14;2.90525;6.341;1.49;0.123809524
93;10;15;15;2.86725;6.341;1.49;0
93;10;15;16;2.776;6.341;1.49;0
93;10;15;17;2.7055;6.341;1.49;0
93;10;15;18;2.738;6.341;1.49;0
93;10;15;19;2.718;6.341;1.49;0
93;10;15;20;2.683;6.341;1.49;0
93;10;15;21;2.638;6.341;1.49;0
93;10;15;22;2.603;6.341;1.49;0.003174603
93;10;15;23;2.573;6.341;0.809;0
93;10;16;0;2.54075;6.871;0.809;0
93;10;16;1;2.5115;6.871;0.809;0
93;10;16;2;2.4815;6.871;0.809;0
93;10;16;3;2.45;6.871;1.205;0
93;10;16;4;2.425;6.871;1.205;0
93;10;16;5;2.3985;6.871;1.205;0
93;10;16;6;2.37625;6.871;1.205;0
93;10;16;7;2.3545;6.871;1.205;0.006349206
93;10;16;8;2.328;6.871;1.205;0.012698413
93;10;16;9;2.30625;6.871;1.205;0
93;10;16;10;2.28425;6.871;0.809;0
93;10;16;11;2.275;6.871;0.809;0.006349206
93;10;16;12;2.277;6.871;0.809;0
93;10;16;13;2.2025;6.871;0.809;0
93;10;16;14;2.188;6.871;0.809;0
93;10;16;15;2.1765;6.871;0.809;0
93;10;16;16;2.1525;6.871;0.809;0
93;10;16;17;2.12825;6.871;0.809;0
93;10;16;18;2.1075;6.871;0.809;0
93;10;16;19;2.09075;6.871;0.809;0
93;10;16;20;2.0695;6.871;0.809;0
93;10;16;21;2.048;6.871;0.809;0
93;10;16;22;2.027;6.871;0.809;0
93;10;16;23;2.00825;6.871;1.205;0
93;10;17;0;1.98925;7.7;1.205;0
93;10;17;1;1.9755;7.7;1.205;0
93;10;17;2;1.96375;7.7;1.205;0
93;10;17;3;1.94975;7.7;1.38;0
93;10;17;4;1.93375;7.7;1.38;0
93;10;17;5;1.91725;7.7;1.38;0
93;10;17;6;1.901;7.7;1.38;0
93;10;17;7;1.88025;7.7;1.38;0
93;10;17;8;1.864;7.7;1.38;0.006349206
93;10;17;9;1.8455;7.7;1.38;0.003174603
93;10;17;10;1.82525;7.7;1.205;0
93;10;17;11;1.823;7.7;1.205;0
93;10;17;12;1.8455;7.7;1.205;0
93;10;17;13;1.793;7.7;1.205;0
93;10;17;14;1.768;7.7;1.205;0
93;10;17;15;1.7725;7.7;1.205;0.003174603
93;10;17;16;1.7635;7.7;1.205;0
93;10;17;17;1.75;7.7;1.205;0
93;10;17;18;1.736;7.7;1.205;0
93;10;17;19;1.7265;7.7;1.205;0
93;10;17;20;1.71075;7.7;1.205;0
93;10;17;21;1.70175;7.7;1.205;0
93;10;17;22;1.695;7.7;1.205;0
93;10;17;23;1.686;7.7;1.38;0
93;10;18;0;1.67025;8.91;1.38;0
93;10;18;1;1.65125;8.91;1.38;0
93;10;18;2;1.6405;8.91;1.38;0
93;10;18;3;1.63025;8.91;1.252;0
93;10;18;4;1.617;8.91;1.252;0.003174603
93;10;18;5;1.6065;8.91;1.252;0.003174603
93;10;18;6;1.5985;8.91;1.252;0.006349206
93;10;18;7;1.58825;8.91;1.252;0.006349206
93;10;18;8;1.58;8.91;1.252;0.003174603
93;10;18;9;1.5725;8.91;1.252;0
93;10;18;10;1.5645;8.91;1.38;0
93;10;18;11;1.56725;8.91;1.38;0
93;10;18;12;1.5645;8.91;1.38;0
93;10;18;13;1.5565;8.91;1.38;0
93;10;18;14;1.53875;8.91;1.38;0.003174603
93;10;18;15;1.5255;8.91;1.38;0
93;10;18;16;1.5155;8.91;1.38;0.00952381
93;10;18;17;1.508;8.91;1.38;0
93;10;18;18;1.49975;8.91;1.38;0
93;10;18;19;1.487;8.91;1.38;0
93;10;18;20;1.4795;8.91;1.38;0
93;10;18;21;1.4745;8.91;1.38;0
93;10;18;22;1.467;8.91;1.38;0
93;10;18;23;1.4595;8.91;1.252;0
93;10;19;0;1.452;10.04;1.252;0
93;10;19;1;1.4495;10.04;1.252;0
93;10;19;2;1.4415;10.04;1.252;0
93;10;19;3;1.436;10.04;0.896;0
93;10;19;4;1.4285;10.04;0.896;0
93;10;19;5;1.421;10.04;0.896;0
93;10;19;6;1.416;10.04;0.896;0
93;10;19;7;1.4085;10.04;0.896;0.006349206
93;10;19;8;1.3985;10.04;0.896;0.015873016
93;10;19;9;1.3935;10.04;0.896;0.006349206
93;10;19;10;1.3885;10.04;1.252;0
93;10;19;11;1.386;10.04;1.252;0
93;10;19;12;1.411;10.04;1.252;0
93;10;19;13;1.4235;10.04;1.252;0
93;10;19;14;1.366;10.04;1.252;0
93;10;19;15;1.371;10.04;1.252;0
93;10;19;16;1.386;10.04;1.252;0
93;10;19;17;1.3835;10.04;1.252;0
93;10;19;18;1.3835;10.04;1.252;0
93;10;19;19;1.376;10.04;1.252;0
93;10;19;20;1.3835;10.04;1.252;0
93;10;19;21;1.3835;10.04;1.252;0
93;10;19;22;1.371;10.04;1.252;0
